@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.078200000, 0.183500000, -0.259700000, -0.472700000, 0.009900000, -0.610900000, 0.311800000, 0.101800000, -0.136500000, -0.662500000, -0.844900000, -0.725500000, -0.844500000, 0.246700000, -0.476000000, 0.038400000, -0.080300000, -0.607800000, -0.608800000, -0.374800000, -0.609200000, -0.234700000, 48.078336273, 47.230181414, 50.859670386, 49.741315313, 50.838350591, 50.918625865, 46.989771916, 46.652931322, 45.907589786, 47.480876928, 47.859333427, 47.901092395, 48.467306141, 46.043848545, 47.886193971, 47.253866010, 47.373428835, 49.519978225, 51.658866147, 50.312238406, 47.312742021, 47.262217021, 104.918000000, 104.858000000, 103.967000000, 104.650000000, 104.557000000, 104.452000000, 105.635000000, 105.787000000, 106.293000000, 105.002000000, 105.013000000, 104.697000000, 104.575000000, 105.533000000, 104.925000000, 105.760000000, 104.774000000, 104.800000000, 104.435000000, 104.575000000, 104.675000000, 104.744000000, -17.620000000, -16.011000000, -15.079000000, -13.903000000, -14.938000000, -12.533000000, -14.851000000, -14.436000000, -14.364000000, -13.315000000, -11.929000000, -13.457000000, -11.548000000, -14.301000000, -11.732000000, -14.486000000, -13.753000000, -12.480000000, -12.742000000, -12.307000000, -10.257000000, -11.225000000, 518.704100000, 978.341900000, 1439.317900000, 2186.785900000, 1513.668700000, 3511.839100000, 1599.173800000, 1839.595500000, 1782.950300000, 2815.849200000, 4670.765600000, 2854.746600000, 5297.625000000, 2088.522000000, 4547.734500000, 2057.523300000, 2288.897000000, 3653.938300000, 3474.568500000, 4125.390700000, 8961.900500000, 7243.263300000, 60.150000000, 59.550000000, 46.220000000, 46.350000000, 51.650000000, 43.350000000, 54.430000000, 45.520000000, 50.030000000, 50.870000000, 45.850000000, 46.570000000, 37.740000000, 46.690000000, 38.430000000, 44.790000000, 47.410000000, 45.380000000, 43.970000000, 44.330000000, 40.250000000, 39.770000000, P
-0.422900000, -0.156700000, -0.321500000, -0.206600000, -0.092800000, 0.075200000, -0.367300000, -0.535100000, -0.416500000, -0.398600000, -0.207100000, -0.392800000, -0.236300000, 0.436900000, -0.470400000, -0.371600000, -0.635100000, -0.591500000, -0.166600000, -0.069000000, -0.103500000, -0.401800000, 49.208147991, 47.251892229, 47.299598890, 46.392440964, 46.952636904, 48.007097157, 50.119572646, 49.623228360, 49.195656741, 48.166049448, 49.524533390, 49.669566458, 48.935359410, 47.006867801, 46.931381395, 46.992701849, 47.821290223, 49.446333292, 47.562044121, 48.668561242, 48.490762973, 49.451306760, 105.346000000, 104.938000000, 105.229000000, 105.233000000, 105.486000000, 105.521000000, 105.072000000, 104.720000000, 104.931000000, 104.753000000, 104.656000000, 104.750000000, 104.966000000, 105.386000000, 104.874000000, 105.624000000, 104.704000000, 104.776000000, 104.985000000, 105.061000000, 105.127000000, 104.695000000, -13.046000000, -12.593000000, -13.142000000, -15.818000000, -12.325000000, -12.797000000, -13.481000000, -15.098000000, -14.568000000, -11.202000000, -13.242000000, -16.462000000, -14.600000000, -12.154000000, -12.303000000, -13.473000000, -14.377000000, -14.102000000, -14.548000000, -16.310000000, -13.740000000, -13.492000000, 3368.280100000, 3547.336700000, 3323.110700000, 1193.230300000, 3707.096900000, 3405.855900000, 2790.553600000, 1643.408300000, 1698.718000000, 6004.239800000, 3934.154700000, 854.415400000, 1714.152400000, 4427.030400000, 3845.730100000, 3723.377900000, 1821.517000000, 2297.761700000, 1850.984400000, 959.362200000, 2203.077500000, 2702.706500000, 47.430000000, 43.040000000, 47.070000000, 57.630000000, 48.030000000, 49.050000000, 46.760000000, 52.540000000, 52.070000000, 45.000000000, 48.160000000, 60.460000000, 52.450000000, 44.580000000, 41.420000000, 48.510000000, 46.110000000, 49.700000000, 56.110000000, 59.060000000, 44.890000000, 43.000000000, F
-0.462700000, -0.382600000, -0.347600000, -0.125600000, 0.253200000, -0.085200000, 0.483000000, -0.294100000, -0.356000000, -0.569500000, 0.289300000, -0.053600000, -0.060900000, 0.195000000, 0.334100000, 0.332800000, 0.209900000, -0.097800000, -0.437100000, -0.194600000, 0.007900000, -0.368100000, 48.454119045, 49.453575420, 49.613755939, 49.154820488, 47.846797514, 47.274116970, 46.896384825, 45.902995926, 47.382733730, 48.837382215, 46.396945256, 47.433304717, 46.483177707, 48.395557935, 46.974990283, 49.506234186, 49.298549877, 48.663219809, 47.151590345, 48.209845812, 48.982296316, 49.051913869, 104.645000000, 104.789000000, 105.001000000, 105.024000000, 104.980000000, 105.620000000, 105.510000000, 105.961000000, 104.653000000, 104.528000000, 105.325000000, 105.132000000, 105.307000000, 105.438000000, 105.594000000, 105.357000000, 104.851000000, 105.122000000, 105.321000000, 105.203000000, 105.533000000, 104.795000000, -15.495000000, -17.697000000, -15.051000000, -16.195000000, -13.532000000, -13.969000000, -14.611000000, -15.768000000, -16.706000000, -15.577000000, -14.562000000, -14.350000000, -15.990000000, -16.348000000, -15.437000000, -14.804000000, -15.138000000, -13.689000000, -15.698000000, -13.845000000, -15.894000000, -14.345000000, 1319.744900000, 534.760400000, 1348.965200000, 880.424700000, 2469.009200000, 2314.459500000, 1709.829100000, 1118.981300000, 984.340500000, 1035.971300000, 2202.028500000, 1771.861400000, 1138.458100000, 897.595900000, 1156.060300000, 1771.056500000, 1249.776700000, 2417.388000000, 1169.179200000, 2126.887200000, 1268.974900000, 1727.355400000, 56.750000000, 64.470000000, 56.320000000, 54.960000000, 48.850000000, 49.600000000, 50.770000000, 55.090000000, 59.390000000, 52.400000000, 51.060000000, 53.330000000, 58.080000000, 57.400000000, 57.650000000, 49.850000000, 54.950000000, 50.610000000, 55.720000000, 48.370000000, 56.270000000, 52.200000000, F
0.108000000, 0.460500000, -0.107100000, 0.325700000, 0.391100000, -0.022900000, -0.121400000, -0.385900000, 0.020500000, 0.134500000, -0.243700000, -0.214900000, 0.023900000, 0.148300000, -0.251100000, -0.342900000, -0.592000000, -0.121400000, -0.496800000, -0.362400000, 0.024500000, -0.007400000, 49.142273104, 49.270086182, 46.734618678, 47.229111252, 48.605045320, 48.471398393, 46.740238866, 47.664233245, 49.078058376, 48.292658538, 48.089876302, 48.627424555, 49.699160927, 46.245512156, 48.566000533, 48.135081370, 49.903166388, 47.751277357, 47.942504876, 47.890527641, 48.258681668, 46.951112547, 104.767000000, 104.793000000, 105.541000000, 105.082000000, 104.741000000, 105.340000000, 105.328000000, 104.771000000, 105.145000000, 104.873000000, 105.020000000, 104.859000000, 105.010000000, 105.553000000, 104.998000000, 105.126000000, 104.637000000, 105.635000000, 104.815000000, 104.823000000, 104.677000000, 104.903000000, -16.575000000, -14.959000000, -17.663000000, -17.410000000, -15.431000000, -15.297000000, -18.507000000, -16.515000000, -13.453000000, -11.373000000, -16.951000000, -14.055000000, -13.119000000, -16.506000000, -15.514000000, -12.208000000, -12.915000000, -14.238000000, -12.483000000, -13.970000000, -15.119000000, -15.987000000, 782.329100000, 1515.823100000, 534.083600000, 577.156500000, 1199.978400000, 1383.682100000, 446.085600000, 787.553100000, 2671.770600000, 5636.358900000, 1140.153900000, 2107.800300000, 3182.323300000, 945.887400000, 1205.723300000, 4036.659800000, 3226.117900000, 2191.760600000, 3989.284600000, 2384.152000000, 1476.175200000, 945.776300000, 54.860000000, 53.620000000, 62.320000000, 57.300000000, 50.720000000, 55.130000000, 62.850000000, 61.050000000, 45.330000000, 40.430000000, 57.210000000, 46.040000000, 47.860000000, 56.560000000, 56.940000000, 46.610000000, 40.310000000, 50.510000000, 48.810000000, 51.800000000, 54.800000000, 55.240000000, P
0.338500000, -0.255000000, -0.270900000, -0.544300000, -0.561200000, -0.423500000, -0.227300000, 0.075500000, -0.093200000, -0.358900000, -0.026500000, -0.070800000, 0.139400000, -0.288000000, -0.500100000, -0.067900000, -0.242900000, -0.426900000, -0.394900000, -0.025200000, 0.268600000, -0.314000000, 47.911836345, 48.639751267, 46.252662173, 48.518934359, 49.783392181, 53.775981588, 49.759108479, 47.718230233, 45.724413133, 45.742459972, 47.549655029, 51.058260660, 50.290459026, 46.378202427, 47.626351507, 52.204280738, 47.045502725, 48.192278268, 49.530259854, 49.871008628, 48.490683362, 48.645588883, 104.956000000, 105.016000000, 105.657000000, 104.792000000, 104.568000000, 104.188000000, 104.952000000, 105.564000000, 106.177000000, 105.776000000, 105.333000000, 104.425000000, 104.780000000, 105.001000000, 104.989000000, 104.180000000, 105.197000000, 105.010000000, 104.676000000, 104.755000000, 104.906000000, 104.738000000, -15.386000000, -15.068000000, -17.603000000, -14.647000000, -14.934000000, -15.068000000, -16.799000000, -16.267000000, -16.592000000, -15.688000000, -16.299000000, -17.614000000, -14.355000000, -14.992000000, -15.256000000, -16.583000000, -16.816000000, -13.500000000, -15.466000000, -16.421000000, -14.252000000, -13.957000000, 1286.404800000, 1489.273800000, 617.669200000, 1480.984100000, 1648.280900000, 1559.228300000, 745.811800000, 853.182900000, 782.506000000, 1022.125400000, 891.475600000, 561.608000000, 1947.523300000, 2124.056100000, 1212.209200000, 860.756400000, 733.137500000, 2407.603100000, 1419.911700000, 816.851500000, 1827.466800000, 2291.388700000, 53.640000000, 50.400000000, 64.760000000, 49.510000000, 50.510000000, 56.260000000, 60.000000000, 55.510000000, 55.620000000, 53.390000000, 56.990000000, 63.380000000, 54.750000000, 54.190000000, 51.850000000, 57.730000000, 60.010000000, 46.990000000, 52.780000000, 60.450000000, 51.140000000, 48.300000000, Q
-0.170800000, -0.020200000, -0.533400000, -0.286400000, -0.689100000, -0.588200000, -0.817300000, -0.527300000, -0.187400000, -0.284500000, -0.190800000, -0.036500000, 0.049700000, -0.350000000, -0.294000000, -0.420100000, -0.305700000, -0.399100000, -0.552500000, -0.463800000, -0.169100000, -0.229500000, 50.565367353, 51.051363135, 46.189161765, 47.702500293, 50.145197037, 48.532408401, 50.135204640, 50.252581644, 48.354905666, 47.138571097, 47.860244654, 51.266225084, 49.344387321, 46.417515689, 47.918013022, 49.769308922, 46.699596838, 48.462783849, 47.841234017, 47.615068984, 48.806535737, 50.129229426, 104.685000000, 104.553000000, 105.626000000, 105.581000000, 104.408000000, 104.928000000, 104.120000000, 104.953000000, 105.103000000, 105.501000000, 104.940000000, 104.506000000, 104.868000000, 105.008000000, 104.711000000, 104.567000000, 105.426000000, 104.824000000, 104.649000000, 105.004000000, 105.072000000, 105.011000000, -18.252000000, -15.413000000, -15.254000000, -18.107000000, -14.495000000, -15.354000000, -13.319000000, -15.588000000, -17.239000000, -17.180000000, -15.895000000, -17.742000000, -13.385000000, -15.651000000, -16.095000000, -15.930000000, -16.216000000, -12.848000000, -15.179000000, -14.532000000, -12.475000000, -15.102000000, 346.778400000, 1227.919400000, 1612.743700000, 443.808700000, 1665.243300000, 1323.778000000, 2712.045400000, 1370.612000000, 660.288100000, 601.205500000, 1070.180700000, 503.168600000, 2638.523300000, 1519.364500000, 890.259900000, 1068.878500000, 926.835900000, 3087.325700000, 1739.272900000, 1682.792700000, 3891.767300000, 1813.617700000, 66.390000000, 54.790000000, 53.410000000, 65.540000000, 44.640000000, 55.850000000, 49.550000000, 56.500000000, 58.090000000, 58.490000000, 52.250000000, 65.000000000, 51.830000000, 54.550000000, 49.120000000, 55.540000000, 58.880000000, 47.990000000, 51.030000000, 53.360000000, 45.110000000, 54.140000000, Q
-0.706300000, -0.573400000, 0.216700000, -0.591300000, 0.410400000, 0.547400000, -0.858500000, -0.812600000, 0.298200000, -0.014700000, 0.201300000, -0.060200000, -0.043400000, 0.038300000, -0.480300000, -0.366700000, -0.052000000, -0.772000000, -0.157600000, -0.111500000, -0.169000000, 0.052400000, 49.263694416, 48.351202872, 49.482413896, 50.154306684, 46.433397630, 46.286664232, 48.946809897, 50.365759061, 47.316211009, 48.584132933, 48.865143556, 46.162170489, 46.974007978, 48.702167428, 50.179049258, 50.495434384, 47.995098565, 48.777220921, 50.265891451, 47.918356982, 47.351878790, 46.757991951, 104.245000000, 104.109000000, 104.804000000, 104.749000000, 105.639000000, 105.234000000, 104.688000000, 104.109000000, 105.059000000, 104.783000000, 105.289000000, 105.824000000, 105.798000000, 105.157000000, 104.092000000, 104.413000000, 105.348000000, 104.495000000, 104.102000000, 105.046000000, 105.586000000, 105.254000000, -12.175000000, -12.642000000, -12.437000000, -11.594000000, -10.266000000, -12.810000000, -12.651000000, -12.713000000, -17.694000000, -18.576000000, -16.223000000, -16.150000000, -15.596000000, -11.780000000, -12.024000000, -12.767000000, -13.612000000, -12.850000000, -13.237000000, -13.763000000, -14.147000000, -16.780000000, 4541.848100000, 3567.322100000, 3765.305600000, 5210.793200000, 9769.408300000, 4421.873200000, 3497.763500000, 3456.964000000, 865.202000000, 332.706300000, 850.789100000, 878.491700000, 1245.801800000, 4528.363100000, 4594.657900000, 3882.225400000, 2550.731400000, 3217.790100000, 3007.937000000, 2736.385300000, 2091.989900000, 845.554700000, 41.210000000, 41.970000000, 41.950000000, 39.400000000, 46.000000000, 50.590000000, 44.880000000, 39.620000000, 60.560000000, 65.730000000, 55.720000000, 53.710000000, 57.310000000, 46.920000000, 41.030000000, 40.450000000, 47.580000000, 39.960000000, 38.050000000, 47.050000000, 50.640000000, 54.250000000, F
-0.233000000, -0.914900000, -0.376300000, -0.394000000, -1.026600000, -0.832700000, -0.350000000, -0.376300000, -0.407400000, 0.073400000, -0.151500000, 0.009000000, -0.311000000, -0.433900000, -0.799100000, -0.240200000, -0.501600000, 0.434100000, -0.604100000, -0.108900000, -0.447400000, -0.596000000, 46.758271326, 48.171657824, 47.804375684, 47.135879754, 49.936392899, 50.504102364, 46.479096285, 45.034130055, 46.283268971, 48.927494152, 50.118347038, 48.472227742, 46.833623897, 46.963179387, 48.534518155, 48.373436062, 47.449258634, 45.613837972, 46.566908492, 47.161477714, 50.747900958, 49.414700735, 104.609000000, 104.135000000, 104.980000000, 105.072000000, 104.004000000, 103.811000000, 105.138000000, 105.750000000, 105.532000000, 104.784000000, 105.303000000, 105.149000000, 104.697000000, 104.998000000, 104.798000000, 104.521000000, 104.471000000, 105.167000000, 104.506000000, 104.930000000, 103.720000000, 104.805000000, -9.939000000, -10.490000000, -12.979000000, -12.466000000, -11.880000000, -12.093000000, -13.476000000, -14.524000000, -13.889000000, -16.510000000, -15.437000000, -14.900000000, -14.442000000, -14.859000000, -11.492000000, -11.207000000, -10.049000000, -9.357000000, -8.992000000, -9.480000000, -12.161000000, -15.418000000, 10871.911700000, 9754.202600000, 3459.232400000, 3900.769300000, 4950.372600000, 4214.596800000, 3669.052900000, 1864.637800000, 2381.522500000, 938.745600000, 1169.669600000, 1499.496600000, 1825.950400000, 1547.215700000, 5273.428700000, 6386.415300000, 10244.111400000, 13487.458400000, 15021.999800000, 14629.875800000, 5510.678900000, 1408.376400000, 40.540000000, 38.270000000, 43.870000000, 42.750000000, 41.360000000, 40.580000000, 41.900000000, 49.340000000, 51.170000000, 54.870000000, 57.720000000, 50.350000000, 46.680000000, 52.290000000, 39.670000000, 43.170000000, 36.790000000, 40.060000000, 34.200000000, 35.000000000, 41.490000000, 53.010000000, P
-0.175900000, 0.232900000, 0.255000000, -0.019900000, 0.166600000, 0.146300000, 0.227400000, -0.470200000, -0.119300000, 0.354000000, 0.026300000, 0.075400000, 0.022700000, 0.110300000, 0.272700000, -0.299200000, -0.149600000, -0.180500000, -0.097500000, -0.067200000, 0.152200000, 0.040700000, 49.599710278, 50.159743112, 50.041062747, 46.485867179, 48.798724359, 48.141285015, 49.110670164, 47.224619994, 47.293623132, 46.294280189, 49.465280351, 49.297766447, 48.691085021, 47.655194401, 47.160284045, 47.811036872, 48.097137549, 48.131619179, 49.172366259, 47.555764308, 48.524885552, 49.225868557, 105.113000000, 104.972000000, 104.863000000, 105.346000000, 104.947000000, 105.268000000, 104.870000000, 105.259000000, 105.842000000, 105.531000000, 105.529000000, 104.793000000, 105.412000000, 105.261000000, 105.165000000, 105.221000000, 104.820000000, 105.363000000, 105.583000000, 104.977000000, 104.986000000, 104.745000000, -16.141000000, -14.820000000, -14.745000000, -17.069000000, -15.414000000, -17.049000000, -16.886000000, -13.565000000, -17.285000000, -17.600000000, -14.905000000, -14.956000000, -13.449000000, -13.187000000, -15.764000000, -16.235000000, -11.942000000, -14.298000000, -14.244000000, -15.507000000, -14.698000000, -13.407000000, 859.911700000, 1515.064400000, 1703.961000000, 719.521500000, 1172.790300000, 749.982800000, 721.266300000, 2448.022400000, 811.967900000, 522.338600000, 1375.245100000, 1500.526600000, 2587.855500000, 2988.803800000, 1396.950800000, 804.936900000, 4472.125200000, 2120.383200000, 1996.861200000, 1319.687700000, 1652.243900000, 2639.715100000, 55.160000000, 50.800000000, 52.460000000, 60.630000000, 49.960000000, 59.200000000, 58.210000000, 44.320000000, 61.960000000, 57.410000000, 53.670000000, 54.990000000, 48.120000000, 44.370000000, 60.460000000, 62.510000000, 46.490000000, 53.620000000, 57.530000000, 57.530000000, 55.390000000, 45.580000000, P
0.108000000, 0.460500000, -0.107100000, 0.325700000, 0.391100000, -0.022900000, -0.121400000, -0.385900000, 0.020500000, 0.134500000, -0.243700000, -0.214900000, 0.023900000, 0.148300000, -0.251100000, -0.342900000, -0.592000000, -0.121400000, -0.496800000, -0.362400000, 0.024500000, -0.007400000, 49.142273104, 49.270086182, 46.734618678, 47.229111252, 48.605045320, 48.471398393, 46.740238866, 47.664233245, 49.078058376, 48.292658538, 48.089876302, 48.627424555, 49.699160927, 46.245512156, 48.566000533, 48.135081370, 49.903166388, 47.751277357, 47.942504876, 47.890527641, 48.258681668, 46.951112547, 104.767000000, 104.793000000, 105.541000000, 105.082000000, 104.741000000, 105.340000000, 105.328000000, 104.771000000, 105.145000000, 104.873000000, 105.020000000, 104.859000000, 105.010000000, 105.553000000, 104.998000000, 105.126000000, 104.637000000, 105.635000000, 104.815000000, 104.823000000, 104.677000000, 104.903000000, -16.575000000, -14.959000000, -17.663000000, -17.410000000, -15.431000000, -15.297000000, -18.507000000, -16.515000000, -13.453000000, -11.373000000, -16.951000000, -14.055000000, -13.119000000, -16.506000000, -15.514000000, -12.208000000, -12.915000000, -14.238000000, -12.483000000, -13.970000000, -15.119000000, -15.987000000, 782.329100000, 1515.823100000, 534.083600000, 577.156500000, 1199.978400000, 1383.682100000, 446.085600000, 787.553100000, 2671.770600000, 5636.358900000, 1140.153900000, 2107.800300000, 3182.323300000, 945.887400000, 1205.723300000, 4036.659800000, 3226.117900000, 2191.760600000, 3989.284600000, 2384.152000000, 1476.175200000, 945.776300000, 54.860000000, 53.620000000, 62.320000000, 57.300000000, 50.720000000, 55.130000000, 62.850000000, 61.050000000, 45.330000000, 40.430000000, 57.210000000, 46.040000000, 47.860000000, 56.560000000, 56.940000000, 46.610000000, 40.310000000, 50.510000000, 48.810000000, 51.800000000, 54.800000000, 55.240000000, P
-0.300100000, -0.731800000, -0.289400000, -0.782000000, 0.410400000, 0.613400000, -0.276300000, -0.264600000, 0.071300000, -0.267300000, -0.400500000, -0.067100000, -0.108200000, 0.014900000, -0.245800000, -0.172900000, -0.768600000, -0.107200000, -0.104700000, -0.019700000, 0.275700000, 0.027400000, 46.928750812, 47.465718146, 47.848601777, 47.064869982, 46.433397630, 46.467904259, 47.547882186, 48.333092876, 48.296982148, 47.468159396, 48.262007628, 46.541241732, 48.043727797, 49.374926255, 50.051937159, 47.579928128, 49.699788719, 49.889030607, 47.350828190, 48.689151762, 46.879422220, 45.564765592, 104.669000000, 104.401000000, 104.869000000, 104.540000000, 105.639000000, 105.241000000, 104.413000000, 104.380000000, 104.867000000, 104.935000000, 104.812000000, 105.828000000, 105.757000000, 105.138000000, 104.679000000, 105.272000000, 104.233000000, 104.282000000, 105.342000000, 105.414000000, 105.358000000, 106.300000000, -11.197000000, -11.378000000, -11.361000000, -10.031000000, -10.266000000, -13.248000000, -12.014000000, -12.597000000, -15.235000000, -18.026000000, -13.822000000, -15.505000000, -16.541000000, -12.265000000, -13.307000000, -13.264000000, -12.985000000, -12.903000000, -14.652000000, -13.401000000, -17.788000000, -15.984000000, 6587.986100000, 5921.597500000, 6244.202200000, 10324.805000000, 10176.488900000, 4148.483800000, 4293.639600000, 4046.512400000, 1671.379400000, 484.813800000, 2273.127900000, 1425.438100000, 850.354200000, 3748.247400000, 3236.257400000, 2779.538800000, 3286.499600000, 3234.688700000, 1956.566900000, 2672.433000000, 552.517300000, 968.767400000, 42.620000000, 41.150000000, 42.700000000, 39.020000000, 46.000000000, 52.470000000, 46.510000000, 44.590000000, 48.730000000, 60.160000000, 45.710000000, 51.640000000, 60.180000000, 48.250000000, 43.300000000, 45.740000000, 38.100000000, 39.460000000, 51.230000000, 46.880000000, 60.440000000, 54.160000000, F
-0.392800000, 0.196100000, 0.170800000, -0.177000000, 0.168600000, 0.117800000, 0.234800000, -0.507700000, -0.182500000, 0.357000000, 0.038200000, 0.075400000, 0.022700000, -0.053500000, 0.090000000, -0.084100000, -0.157700000, -0.309100000, -0.076900000, -0.067200000, 0.152200000, -0.483500000, 49.250855083, 50.415237413, 50.233013411, 50.714417754, 49.551764253, 48.198205400, 49.077134962, 48.366456004, 48.061143971, 46.872049608, 49.499451071, 49.297766447, 48.691085021, 47.117307586, 46.361494097, 48.041865911, 48.156865463, 48.176675552, 46.996108860, 47.555764308, 48.524885552, 49.230729890, 105.162000000, 105.042000000, 104.736000000, 104.426000000, 104.621000000, 105.275000000, 104.903000000, 104.713000000, 105.597000000, 105.326000000, 105.496000000, 104.793000000, 105.412000000, 105.331000000, 105.352000000, 105.124000000, 104.845000000, 105.121000000, 105.740000000, 104.977000000, 104.986000000, 104.297000000, -16.054000000, -15.019000000, -13.639000000, -16.199000000, -15.793000000, -16.852000000, -17.255000000, -13.943000000, -17.228000000, -17.557000000, -14.945000000, -14.956000000, -13.449000000, -13.235000000, -15.648000000, -15.283000000, -11.688000000, -15.133000000, -15.973000000, -15.507000000, -14.698000000, -12.859000000, 988.324700000, 1339.036300000, 2490.966400000, 1163.661500000, 1038.346200000, 800.997200000, 603.621400000, 2124.582600000, 819.886500000, 526.567900000, 1380.430900000, 1500.526600000, 2587.967900000, 3017.652000000, 1324.005900000, 1168.284300000, 4742.740200000, 2129.171100000, 976.702900000, 1277.208100000, 1652.604000000, 3328.062300000, 55.900000000, 52.150000000, 46.060000000, 54.460000000, 52.640000000, 58.110000000, 59.870000000, 45.700000000, 62.440000000, 58.210000000, 53.460000000, 54.990000000, 48.120000000, 45.490000000, 60.250000000, 57.700000000, 45.620000000, 55.100000000, 61.020000000, 57.530000000, 55.390000000, 42.030000000, P
